ID,Name,Quick Move,Cinematic Move
65,ALAKAZAM,CONFUSION_FAST,FIRE_PUNCH
66,MACHOP,ROCK_SMASH_FAST,LOW_SWEEP
66,MACHOP,ROCK_SMASH_FAST,BRICK_BREAK
66,MACHOP,ROCK_SMASH_FAST,CROSS_CHOP
66,MACHOP,KARATE_CHOP_FAST,LOW_SWEEP
66,MACHOP,KARATE_CHOP_FAST,BRICK_BREAK
66,MACHOP,KARATE_CHOP_FAST,CROSS_CHOP
67,MACHOKE,LOW_KICK_FAST,SUBMISSION
67,MACHOKE,LOW_KICK_FAST,BRICK_BREAK
67,MACHOKE,LOW_KICK_FAST,DYNAMIC_PUNCH
67,MACHOKE,KARATE_CHOP_FAST,SUBMISSION
67,MACHOKE,KARATE_CHOP_FAST,BRICK_BREAK
67,MACHOKE,KARATE_CHOP_FAST,DYNAMIC_PUNCH
68,MACHAMP,BULLET_PUNCH_FAST,HEAVY_SLAM
68,MACHAMP,BULLET_PUNCH_FAST,DYNAMIC_PUNCH
68,MACHAMP,BULLET_PUNCH_FAST,CLOSE_COMBAT
68,MACHAMP,BULLET_PUNCH_FAST,ROCK_SLIDE
68,MACHAMP,BULLET_PUNCH_FAST,CROSS_CHOP
68,MACHAMP,COUNTER_FAST,HEAVY_SLAM
68,MACHAMP,COUNTER_FAST,DYNAMIC_PUNCH
68,MACHAMP,COUNTER_FAST,CLOSE_COMBAT
68,MACHAMP,COUNTER_FAST,ROCK_SLIDE
68,MACHAMP,COUNTER_FAST,CROSS_CHOP
69,BELLSPROUT,VINE_WHIP_FAST,POWER_WHIP
69,BELLSPROUT,VINE_WHIP_FAST,SLUDGE_BOMB
69,BELLSPROUT,VINE_WHIP_FAST,WRAP
69,BELLSPROUT,ACID_FAST,POWER_WHIP
69,BELLSPROUT,ACID_FAST,SLUDGE_BOMB
69,BELLSPROUT,ACID_FAST,WRAP
70,WEEPINBELL,BULLET_SEED_FAST,POWER_WHIP
70,WEEPINBELL,BULLET_SEED_FAST,SLUDGE_BOMB
70,WEEPINBELL,BULLET_SEED_FAST,SEED_BOMB
70,WEEPINBELL,ACID_FAST,POWER_WHIP
70,WEEPINBELL,ACID_FAST,SLUDGE_BOMB
70,WEEPINBELL,ACID_FAST,SEED_BOMB
71,VICTREEBEL,RAZOR_LEAF_FAST,LEAF_BLADE
71,VICTREEBEL,RAZOR_LEAF_FAST,SLUDGE_BOMB
71,VICTREEBEL,RAZOR_LEAF_FAST,SOLAR_BEAM
71,VICTREEBEL,RAZOR_LEAF_FAST,LEAF_TORNADO
71,VICTREEBEL,RAZOR_LEAF_FAST,ACID_SPRAY
71,VICTREEBEL,ACID_FAST,LEAF_BLADE
71,VICTREEBEL,ACID_FAST,SLUDGE_BOMB
71,VICTREEBEL,ACID_FAST,SOLAR_BEAM
71,VICTREEBEL,ACID_FAST,LEAF_TORNADO
71,VICTREEBEL,ACID_FAST,ACID_SPRAY
72,TENTACOOL,BUBBLE_FAST,BUBBLE_BEAM
72,TENTACOOL,BUBBLE_FAST,WATER_PULSE
72,TENTACOOL,BUBBLE_FAST,WRAP
72,TENTACOOL,POISON_STING_FAST,BUBBLE_BEAM
72,TENTACOOL,POISON_STING_FAST,WATER_PULSE
72,TENTACOOL,POISON_STING_FAST,WRAP
73,TENTACRUEL,ACID_FAST,HYDRO_PUMP
73,TENTACRUEL,ACID_FAST,SLUDGE_WAVE
73,TENTACRUEL,ACID_FAST,BLIZZARD
73,TENTACRUEL,ACID_FAST,ACID_SPRAY
73,TENTACRUEL,POISON_JAB_FAST,HYDRO_PUMP
73,TENTACRUEL,POISON_JAB_FAST,SLUDGE_WAVE
73,TENTACRUEL,POISON_JAB_FAST,BLIZZARD
73,TENTACRUEL,POISON_JAB_FAST,ACID_SPRAY
74,GEODUDE,ROCK_THROW_FAST,ROCK_SLIDE
74,GEODUDE,ROCK_THROW_FAST,ROCK_TOMB
74,GEODUDE,ROCK_THROW_FAST,DIG
74,GEODUDE,TACKLE_FAST,ROCK_SLIDE
74,GEODUDE,TACKLE_FAST,ROCK_TOMB
74,GEODUDE,TACKLE_FAST,DIG
75,GRAVELER,ROCK_THROW_FAST,DIG
75,GRAVELER,ROCK_THROW_FAST,STONE_EDGE
75,GRAVELER,ROCK_THROW_FAST,ROCK_BLAST
75,GRAVELER,MUD_SLAP_FAST,DIG
75,GRAVELER,MUD_SLAP_FAST,STONE_EDGE
75,GRAVELER,MUD_SLAP_FAST,ROCK_BLAST
76,GOLEM,ROCK_THROW_FAST,STONE_EDGE
76,GOLEM,ROCK_THROW_FAST,ROCK_BLAST
76,GOLEM,ROCK_THROW_FAST,EARTHQUAKE
76,GOLEM,ROCK_THROW_FAST,ANCIENT_POWER
76,GOLEM,MUD_SLAP_FAST,STONE_EDGE
76,GOLEM,MUD_SLAP_FAST,ROCK_BLAST
76,GOLEM,MUD_SLAP_FAST,EARTHQUAKE
76,GOLEM,MUD_SLAP_FAST,ANCIENT_POWER
77,PONYTA,TACKLE_FAST,FLAME_CHARGE
77,PONYTA,TACKLE_FAST,FLAME_WHEEL
77,PONYTA,TACKLE_FAST,STOMP
77,PONYTA,EMBER_FAST,FLAME_CHARGE
77,PONYTA,EMBER_FAST,FLAME_WHEEL
77,PONYTA,EMBER_FAST,STOMP
78,RAPIDASH,LOW_KICK_FAST,FIRE_BLAST
78,RAPIDASH,LOW_KICK_FAST,DRILL_RUN
78,RAPIDASH,LOW_KICK_FAST,HEAT_WAVE
78,RAPIDASH,LOW_KICK_FAST,FLAME_CHARGE
78,RAPIDASH,FIRE_SPIN_FAST,FIRE_BLAST
78,RAPIDASH,FIRE_SPIN_FAST,DRILL_RUN
78,RAPIDASH,FIRE_SPIN_FAST,HEAT_WAVE
78,RAPIDASH,FIRE_SPIN_FAST,FLAME_CHARGE
78,RAPIDASH,INCINERATE_FAST,FIRE_BLAST
78,RAPIDASH,INCINERATE_FAST,DRILL_RUN
78,RAPIDASH,INCINERATE_FAST,HEAT_WAVE
78,RAPIDASH,INCINERATE_FAST,FLAME_CHARGE
79,SLOWPOKE,WATER_GUN_FAST,WATER_PULSE
79,SLOWPOKE,WATER_GUN_FAST,PSYSHOCK
79,SLOWPOKE,WATER_GUN_FAST,PSYCHIC
79,SLOWPOKE,CONFUSION_FAST,WATER_PULSE
79,SLOWPOKE,CONFUSION_FAST,PSYSHOCK
79,SLOWPOKE,CONFUSION_FAST,PSYCHIC
80,SLOWBRO,WATER_GUN_FAST,WATER_PULSE
80,SLOWBRO,WATER_GUN_FAST,PSYCHIC
80,SLOWBRO,WATER_GUN_FAST,ICE_BEAM
80,SLOWBRO,CONFUSION_FAST,WATER_PULSE
80,SLOWBRO,CONFUSION_FAST,PSYCHIC
80,SLOWBRO,CONFUSION_FAST,ICE_BEAM
81,MAGNEMITE,SPARK_FAST,DISCHARGE
81,MAGNEMITE,SPARK_FAST,MAGNET_BOMB
81,MAGNEMITE,SPARK_FAST,THUNDERBOLT
81,MAGNEMITE,THUNDER_SHOCK_FAST,DISCHARGE
81,MAGNEMITE,THUNDER_SHOCK_FAST,MAGNET_BOMB
81,MAGNEMITE,THUNDER_SHOCK_FAST,THUNDERBOLT
82,MAGNETON,SPARK_FAST,ZAP_CANNON
82,MAGNETON,SPARK_FAST,MAGNET_BOMB
82,MAGNETON,SPARK_FAST,FLASH_CANNON
82,MAGNETON,SPARK_FAST,DISCHARGE
82,MAGNETON,CHARGE_BEAM_FAST,ZAP_CANNON
82,MAGNETON,CHARGE_BEAM_FAST,MAGNET_BOMB
82,MAGNETON,CHARGE_BEAM_FAST,FLASH_CANNON
82,MAGNETON,CHARGE_BEAM_FAST,DISCHARGE
82,MAGNETON,THUNDER_SHOCK_FAST,ZAP_CANNON
82,MAGNETON,THUNDER_SHOCK_FAST,MAGNET_BOMB
82,MAGNETON,THUNDER_SHOCK_FAST,FLASH_CANNON
82,MAGNETON,THUNDER_SHOCK_FAST,DISCHARGE
83,FARFETCHD,AIR_SLASH_FAST,AERIAL_ACE
83,FARFETCHD,AIR_SLASH_FAST,AIR_CUTTER
83,FARFETCHD,AIR_SLASH_FAST,LEAF_BLADE
83,FARFETCHD,FURY_CUTTER_FAST,AERIAL_ACE
83,FARFETCHD,FURY_CUTTER_FAST,AIR_CUTTER
83,FARFETCHD,FURY_CUTTER_FAST,LEAF_BLADE
84,DODUO,PECK_FAST,DRILL_PECK
84,DODUO,PECK_FAST,AERIAL_ACE
84,DODUO,PECK_FAST,BRAVE_BIRD
84,DODUO,QUICK_ATTACK_FAST,DRILL_PECK
84,DODUO,QUICK_ATTACK_FAST,AERIAL_ACE
84,DODUO,QUICK_ATTACK_FAST,BRAVE_BIRD
85,DODRIO,FEINT_ATTACK_FAST,DRILL_PECK
85,DODRIO,FEINT_ATTACK_FAST,AERIAL_ACE
85,DODRIO,FEINT_ATTACK_FAST,BRAVE_BIRD
85,DODRIO,STEEL_WING_FAST,DRILL_PECK
85,DODRIO,STEEL_WING_FAST,AERIAL_ACE
85,DODRIO,STEEL_WING_FAST,BRAVE_BIRD
86,SEEL,ICE_SHARD_FAST,AURORA_BEAM
86,SEEL,ICE_SHARD_FAST,ICY_WIND
86,SEEL,ICE_SHARD_FAST,AQUA_TAIL
86,SEEL,LICK_FAST,AURORA_BEAM
86,SEEL,LICK_FAST,ICY_WIND
86,SEEL,LICK_FAST,AQUA_TAIL
87,DEWGONG,FROST_BREATH_FAST,AURORA_BEAM
87,DEWGONG,FROST_BREATH_FAST,WATER_PULSE
87,DEWGONG,FROST_BREATH_FAST,BLIZZARD
87,DEWGONG,IRON_TAIL_FAST,AURORA_BEAM
87,DEWGONG,IRON_TAIL_FAST,WATER_PULSE
87,DEWGONG,IRON_TAIL_FAST,BLIZZARD
88,GRIMER,POISON_JAB_FAST,SLUDGE
88,GRIMER,POISON_JAB_FAST,MUD_BOMB
88,GRIMER,POISON_JAB_FAST,SLUDGE_BOMB
88,GRIMER,MUD_SLAP_FAST,SLUDGE
88,GRIMER,MUD_SLAP_FAST,MUD_BOMB
88,GRIMER,MUD_SLAP_FAST,SLUDGE_BOMB
89,MUK,INFESTATION_FAST,DARK_PULSE
89,MUK,INFESTATION_FAST,GUNK_SHOT
89,MUK,INFESTATION_FAST,SLUDGE_WAVE
89,MUK,INFESTATION_FAST,THUNDER_PUNCH
89,MUK,INFESTATION_FAST,ACID_SPRAY
89,MUK,POISON_JAB_FAST,DARK_PULSE
89,MUK,POISON_JAB_FAST,GUNK_SHOT
89,MUK,POISON_JAB_FAST,SLUDGE_WAVE
89,MUK,POISON_JAB_FAST,THUNDER_PUNCH
89,MUK,POISON_JAB_FAST,ACID_SPRAY
90,SHELLDER,ICE_SHARD_FAST,BUBBLE_BEAM
90,SHELLDER,ICE_SHARD_FAST,WATER_PULSE
90,SHELLDER,ICE_SHARD_FAST,ICY_WIND
90,SHELLDER,TACKLE_FAST,BUBBLE_BEAM
90,SHELLDER,TACKLE_FAST,WATER_PULSE
90,SHELLDER,TACKLE_FAST,ICY_WIND
91,CLOYSTER,FROST_BREATH_FAST,AURORA_BEAM
91,CLOYSTER,FROST_BREATH_FAST,HYDRO_PUMP
91,CLOYSTER,FROST_BREATH_FAST,AVALANCHE
91,CLOYSTER,FROST_BREATH_FAST,ICY_WIND
91,CLOYSTER,ICE_SHARD_FAST,AURORA_BEAM
91,CLOYSTER,ICE_SHARD_FAST,HYDRO_PUMP
91,CLOYSTER,ICE_SHARD_FAST,AVALANCHE
91,CLOYSTER,ICE_SHARD_FAST,ICY_WIND
92,GASTLY,LICK_FAST,NIGHT_SHADE
92,GASTLY,LICK_FAST,DARK_PULSE
92,GASTLY,LICK_FAST,SLUDGE_BOMB
92,GASTLY,ASTONISH_FAST,NIGHT_SHADE
92,GASTLY,ASTONISH_FAST,DARK_PULSE
92,GASTLY,ASTONISH_FAST,SLUDGE_BOMB
93,HAUNTER,SHADOW_CLAW_FAST,SHADOW_PUNCH
93,HAUNTER,SHADOW_CLAW_FAST,DARK_PULSE
93,HAUNTER,SHADOW_CLAW_FAST,SLUDGE_BOMB
93,HAUNTER,SHADOW_CLAW_FAST,SHADOW_BALL
93,HAUNTER,ASTONISH_FAST,SHADOW_PUNCH
93,HAUNTER,ASTONISH_FAST,DARK_PULSE
93,HAUNTER,ASTONISH_FAST,SLUDGE_BOMB
93,HAUNTER,ASTONISH_FAST,SHADOW_BALL
94,GENGAR,SUCKER_PUNCH_FAST,SHADOW_BALL
94,GENGAR,SUCKER_PUNCH_FAST,FOCUS_BLAST
94,GENGAR,SUCKER_PUNCH_FAST,SLUDGE_BOMB
94,GENGAR,HEX_FAST,SHADOW_BALL
94,GENGAR,HEX_FAST,FOCUS_BLAST
94,GENGAR,HEX_FAST,SLUDGE_BOMB
94,GENGAR,SHADOW_CLAW_FAST,SHADOW_BALL
94,GENGAR,SHADOW_CLAW_FAST,FOCUS_BLAST
94,GENGAR,SHADOW_CLAW_FAST,SLUDGE_BOMB
95,ONIX,ROCK_THROW_FAST,SAND_TOMB
95,ONIX,ROCK_THROW_FAST,STONE_EDGE
95,ONIX,ROCK_THROW_FAST,HEAVY_SLAM
95,ONIX,TACKLE_FAST,SAND_TOMB
95,ONIX,TACKLE_FAST,STONE_EDGE
95,ONIX,TACKLE_FAST,HEAVY_SLAM
96,DROWZEE,POUND_FAST,PSYBEAM
96,DROWZEE,POUND_FAST,PSYSHOCK
96,DROWZEE,POUND_FAST,PSYCHIC
96,DROWZEE,CONFUSION_FAST,PSYBEAM
96,DROWZEE,CONFUSION_FAST,PSYSHOCK
96,DROWZEE,CONFUSION_FAST,PSYCHIC
97,HYPNO,ZEN_HEADBUTT_FAST,FUTURESIGHT
97,HYPNO,ZEN_HEADBUTT_FAST,PSYCHIC
97,HYPNO,ZEN_HEADBUTT_FAST,FOCUS_BLAST
97,HYPNO,ZEN_HEADBUTT_FAST,FIRE_PUNCH
97,HYPNO,ZEN_HEADBUTT_FAST,ICE_PUNCH
97,HYPNO,ZEN_HEADBUTT_FAST,THUNDER_PUNCH
97,HYPNO,ZEN_HEADBUTT_FAST,SHADOW_BALL
97,HYPNO,CONFUSION_FAST,FUTURESIGHT
97,HYPNO,CONFUSION_FAST,PSYCHIC
97,HYPNO,CONFUSION_FAST,FOCUS_BLAST
97,HYPNO,CONFUSION_FAST,FIRE_PUNCH
97,HYPNO,CONFUSION_FAST,ICE_PUNCH
97,HYPNO,CONFUSION_FAST,THUNDER_PUNCH
97,HYPNO,CONFUSION_FAST,SHADOW_BALL
98,KRABBY,BUBBLE_FAST,VICE_GRIP
98,KRABBY,BUBBLE_FAST,BUBBLE_BEAM
98,KRABBY,BUBBLE_FAST,WATER_PULSE
98,KRABBY,MUD_SHOT_FAST,VICE_GRIP
98,KRABBY,MUD_SHOT_FAST,BUBBLE_BEAM
98,KRABBY,MUD_SHOT_FAST,WATER_PULSE
99,KINGLER,BUBBLE_FAST,VICE_GRIP
99,KINGLER,BUBBLE_FAST,X_SCISSOR
99,KINGLER,BUBBLE_FAST,WATER_PULSE
99,KINGLER,BUBBLE_FAST,CRABHAMMER
99,KINGLER,METAL_CLAW_FAST,VICE_GRIP
99,KINGLER,METAL_CLAW_FAST,X_SCISSOR
99,KINGLER,METAL_CLAW_FAST,WATER_PULSE
99,KINGLER,METAL_CLAW_FAST,CRABHAMMER
100,VOLTORB,SPARK_FAST,DISCHARGE
100,VOLTORB,SPARK_FAST,THUNDERBOLT
100,VOLTORB,SPARK_FAST,GYRO_BALL
100,VOLTORB,TACKLE_FAST,DISCHARGE
100,VOLTORB,TACKLE_FAST,THUNDERBOLT
100,VOLTORB,TACKLE_FAST,GYRO_BALL
101,ELECTRODE,SPARK_FAST,DISCHARGE
101,ELECTRODE,SPARK_FAST,THUNDERBOLT
101,ELECTRODE,SPARK_FAST,HYPER_BEAM
101,ELECTRODE,SPARK_FAST,FOUL_PLAY
101,ELECTRODE,VOLT_SWITCH_FAST,DISCHARGE
101,ELECTRODE,VOLT_SWITCH_FAST,THUNDERBOLT
101,ELECTRODE,VOLT_SWITCH_FAST,HYPER_BEAM
101,ELECTRODE,VOLT_SWITCH_FAST,FOUL_PLAY
102,EXEGGCUTE,CONFUSION_FAST,SEED_BOMB
102,EXEGGCUTE,CONFUSION_FAST,PSYCHIC
102,EXEGGCUTE,CONFUSION_FAST,ANCIENT_POWER
102,EXEGGCUTE,BULLET_SEED_FAST,SEED_BOMB
102,EXEGGCUTE,BULLET_SEED_FAST,PSYCHIC
102,EXEGGCUTE,BULLET_SEED_FAST,ANCIENT_POWER
103,EXEGGUTOR,BULLET_SEED_FAST,SEED_BOMB
103,EXEGGUTOR,BULLET_SEED_FAST,PSYCHIC
103,EXEGGUTOR,BULLET_SEED_FAST,SOLAR_BEAM
103,EXEGGUTOR,EXTRASENSORY_FAST,SEED_BOMB
103,EXEGGUTOR,EXTRASENSORY_FAST,PSYCHIC
103,EXEGGUTOR,EXTRASENSORY_FAST,SOLAR_BEAM
103,EXEGGUTOR,CONFUSION_FAST,SEED_BOMB
103,EXEGGUTOR,CONFUSION_FAST,PSYCHIC
103,EXEGGUTOR,CONFUSION_FAST,SOLAR_BEAM
104,CUBONE,MUD_SLAP_FAST,BONE_CLUB
104,CUBONE,MUD_SLAP_FAST,DIG
104,CUBONE,MUD_SLAP_FAST,BULLDOZE
104,CUBONE,ROCK_SMASH_FAST,BONE_CLUB
104,CUBONE,ROCK_SMASH_FAST,DIG
104,CUBONE,ROCK_SMASH_FAST,BULLDOZE
105,MAROWAK,MUD_SLAP_FAST,BONE_CLUB
105,MAROWAK,MUD_SLAP_FAST,DIG
105,MAROWAK,MUD_SLAP_FAST,EARTHQUAKE
105,MAROWAK,ROCK_SMASH_FAST,BONE_CLUB
105,MAROWAK,ROCK_SMASH_FAST,DIG
105,MAROWAK,ROCK_SMASH_FAST,EARTHQUAKE
106,HITMONLEE,LOW_KICK_FAST,CLOSE_COMBAT
106,HITMONLEE,LOW_KICK_FAST,LOW_SWEEP
106,HITMONLEE,LOW_KICK_FAST,STONE_EDGE
106,HITMONLEE,ROCK_SMASH_FAST,CLOSE_COMBAT
106,HITMONLEE,ROCK_SMASH_FAST,LOW_SWEEP
106,HITMONLEE,ROCK_SMASH_FAST,STONE_EDGE
107,HITMONCHAN,BULLET_PUNCH_FAST,FIRE_PUNCH
107,HITMONCHAN,BULLET_PUNCH_FAST,ICE_PUNCH
107,HITMONCHAN,BULLET_PUNCH_FAST,THUNDER_PUNCH
107,HITMONCHAN,BULLET_PUNCH_FAST,CLOSE_COMBAT
107,HITMONCHAN,BULLET_PUNCH_FAST,POWER_UP_PUNCH
107,HITMONCHAN,COUNTER_FAST,FIRE_PUNCH
107,HITMONCHAN,COUNTER_FAST,ICE_PUNCH
107,HITMONCHAN,COUNTER_FAST,THUNDER_PUNCH
107,HITMONCHAN,COUNTER_FAST,CLOSE_COMBAT
107,HITMONCHAN,COUNTER_FAST,POWER_UP_PUNCH
108,LICKITUNG,LICK_FAST,HYPER_BEAM
108,LICKITUNG,LICK_FAST,STOMP
108,LICKITUNG,LICK_FAST,POWER_WHIP
108,LICKITUNG,ZEN_HEADBUTT_FAST,HYPER_BEAM
108,LICKITUNG,ZEN_HEADBUTT_FAST,STOMP
108,LICKITUNG,ZEN_HEADBUTT_FAST,POWER_WHIP
109,KOFFING,TACKLE_FAST,SLUDGE
109,KOFFING,TACKLE_FAST,SLUDGE_BOMB
109,KOFFING,TACKLE_FAST,DARK_PULSE
109,KOFFING,INFESTATION_FAST,SLUDGE
109,KOFFING,INFESTATION_FAST,SLUDGE_BOMB
109,KOFFING,INFESTATION_FAST,DARK_PULSE
110,WEEZING,TACKLE_FAST,SLUDGE_BOMB
110,WEEZING,TACKLE_FAST,SHADOW_BALL
110,WEEZING,TACKLE_FAST,DARK_PULSE
110,WEEZING,TACKLE_FAST,THUNDERBOLT
110,WEEZING,INFESTATION_FAST,SLUDGE_BOMB
110,WEEZING,INFESTATION_FAST,SHADOW_BALL
110,WEEZING,INFESTATION_FAST,DARK_PULSE
110,WEEZING,INFESTATION_FAST,THUNDERBOLT
111,RHYHORN,MUD_SLAP_FAST,BULLDOZE
111,RHYHORN,MUD_SLAP_FAST,HORN_ATTACK
111,RHYHORN,MUD_SLAP_FAST,STOMP
111,RHYHORN,ROCK_SMASH_FAST,BULLDOZE
111,RHYHORN,ROCK_SMASH_FAST,HORN_ATTACK
111,RHYHORN,ROCK_SMASH_FAST,STOMP
112,RHYDON,MUD_SLAP_FAST,SURF
112,RHYDON,MUD_SLAP_FAST,EARTHQUAKE
112,RHYDON,MUD_SLAP_FAST,STONE_EDGE
112,RHYDON,ROCK_SMASH_FAST,SURF
112,RHYDON,ROCK_SMASH_FAST,EARTHQUAKE
112,RHYDON,ROCK_SMASH_FAST,STONE_EDGE
113,CHANSEY,POUND_FAST,PSYCHIC
113,CHANSEY,POUND_FAST,HYPER_BEAM
113,CHANSEY,POUND_FAST,DAZZLING_GLEAM
113,CHANSEY,ZEN_HEADBUTT_FAST,PSYCHIC
113,CHANSEY,ZEN_HEADBUTT_FAST,HYPER_BEAM
113,CHANSEY,ZEN_HEADBUTT_FAST,DAZZLING_GLEAM
114,TANGELA,VINE_WHIP_FAST,GRASS_KNOT
114,TANGELA,VINE_WHIP_FAST,SLUDGE_BOMB
114,TANGELA,VINE_WHIP_FAST,SOLAR_BEAM
114,TANGELA,INFESTATION_FAST,GRASS_KNOT
114,TANGELA,INFESTATION_FAST,SLUDGE_BOMB
114,TANGELA,INFESTATION_FAST,SOLAR_BEAM
115,KANGASKHAN,MUD_SLAP_FAST,CRUNCH
115,KANGASKHAN,MUD_SLAP_FAST,EARTHQUAKE
115,KANGASKHAN,MUD_SLAP_FAST,OUTRAGE
115,KANGASKHAN,MUD_SLAP_FAST,POWER_UP_PUNCH
115,KANGASKHAN,LOW_KICK_FAST,CRUNCH
115,KANGASKHAN,LOW_KICK_FAST,EARTHQUAKE
115,KANGASKHAN,LOW_KICK_FAST,OUTRAGE
115,KANGASKHAN,LOW_KICK_FAST,POWER_UP_PUNCH
116,HORSEA,WATER_GUN_FAST,BUBBLE_BEAM
116,HORSEA,WATER_GUN_FAST,DRAGON_PULSE
116,HORSEA,WATER_GUN_FAST,FLASH_CANNON
116,HORSEA,BUBBLE_FAST,BUBBLE_BEAM
116,HORSEA,BUBBLE_FAST,DRAGON_PULSE
116,HORSEA,BUBBLE_FAST,FLASH_CANNON
117,SEADRA,WATER_GUN_FAST,AURORA_BEAM
117,SEADRA,WATER_GUN_FAST,DRAGON_PULSE
117,SEADRA,WATER_GUN_FAST,HYDRO_PUMP
117,SEADRA,DRAGON_BREATH_FAST,AURORA_BEAM
117,SEADRA,DRAGON_BREATH_FAST,DRAGON_PULSE
117,SEADRA,DRAGON_BREATH_FAST,HYDRO_PUMP
118,GOLDEEN,PECK_FAST,WATER_PULSE
118,GOLDEEN,PECK_FAST,HORN_ATTACK
118,GOLDEEN,PECK_FAST,AQUA_TAIL
118,GOLDEEN,MUD_SHOT_FAST,WATER_PULSE
118,GOLDEEN,MUD_SHOT_FAST,HORN_ATTACK
118,GOLDEEN,MUD_SHOT_FAST,AQUA_TAIL
119,SEAKING,PECK_FAST,ICE_BEAM
119,SEAKING,PECK_FAST,WATER_PULSE
119,SEAKING,PECK_FAST,MEGAHORN
119,SEAKING,WATERFALL_FAST,ICE_BEAM
119,SEAKING,WATERFALL_FAST,WATER_PULSE
119,SEAKING,WATERFALL_FAST,MEGAHORN
120,STARYU,TACKLE_FAST,SWIFT
120,STARYU,TACKLE_FAST,BUBBLE_BEAM
120,STARYU,TACKLE_FAST,POWER_GEM
120,STARYU,WATER_GUN_FAST,SWIFT
120,STARYU,WATER_GUN_FAST,BUBBLE_BEAM
120,STARYU,WATER_GUN_FAST,POWER_GEM
121,STARMIE,HIDDEN_POWER_FAST,HYDRO_PUMP
121,STARMIE,HIDDEN_POWER_FAST,POWER_GEM
121,STARMIE,HIDDEN_POWER_FAST,PSYCHIC
121,STARMIE,HIDDEN_POWER_FAST,THUNDER
121,STARMIE,HIDDEN_POWER_FAST,ICE_BEAM
121,STARMIE,WATER_GUN_FAST,HYDRO_PUMP
121,STARMIE,WATER_GUN_FAST,POWER_GEM
121,STARMIE,WATER_GUN_FAST,PSYCHIC
121,STARMIE,WATER_GUN_FAST,THUNDER
121,STARMIE,WATER_GUN_FAST,ICE_BEAM
122,MR_MIME,CONFUSION_FAST,PSYBEAM
122,MR_MIME,CONFUSION_FAST,PSYCHIC
122,MR_MIME,CONFUSION_FAST,SHADOW_BALL
122,MR_MIME,ZEN_HEADBUTT_FAST,PSYBEAM
122,MR_MIME,ZEN_HEADBUTT_FAST,PSYCHIC
122,MR_MIME,ZEN_HEADBUTT_FAST,SHADOW_BALL
123,SCYTHER,FURY_CUTTER_FAST,NIGHT_SLASH
123,SCYTHER,FURY_CUTTER_FAST,X_SCISSOR
123,SCYTHER,FURY_CUTTER_FAST,AERIAL_ACE
123,SCYTHER,AIR_SLASH_FAST,NIGHT_SLASH
123,SCYTHER,AIR_SLASH_FAST,X_SCISSOR
123,SCYTHER,AIR_SLASH_FAST,AERIAL_ACE
124,JYNX,FROST_BREATH_FAST,DRAINING_KISS
124,JYNX,FROST_BREATH_FAST,AVALANCHE
124,JYNX,FROST_BREATH_FAST,PSYSHOCK
124,JYNX,FROST_BREATH_FAST,FOCUS_BLAST
124,JYNX,CONFUSION_FAST,DRAINING_KISS
124,JYNX,CONFUSION_FAST,AVALANCHE
124,JYNX,CONFUSION_FAST,PSYSHOCK
124,JYNX,CONFUSION_FAST,FOCUS_BLAST
125,ELECTABUZZ,THUNDER_SHOCK_FAST,THUNDER_PUNCH
125,ELECTABUZZ,THUNDER_SHOCK_FAST,THUNDERBOLT
125,ELECTABUZZ,THUNDER_SHOCK_FAST,THUNDER
125,ELECTABUZZ,LOW_KICK_FAST,THUNDER_PUNCH
125,ELECTABUZZ,LOW_KICK_FAST,THUNDERBOLT
125,ELECTABUZZ,LOW_KICK_FAST,THUNDER
126,MAGMAR,EMBER_FAST,FIRE_BLAST
126,MAGMAR,EMBER_FAST,FIRE_PUNCH
126,MAGMAR,EMBER_FAST,FLAMETHROWER
126,MAGMAR,KARATE_CHOP_FAST,FIRE_BLAST
126,MAGMAR,KARATE_CHOP_FAST,FIRE_PUNCH
126,MAGMAR,KARATE_CHOP_FAST,FLAMETHROWER
127,PINSIR,ROCK_SMASH_FAST,VICE_GRIP
127,PINSIR,ROCK_SMASH_FAST,X_SCISSOR
127,PINSIR,ROCK_SMASH_FAST,CLOSE_COMBAT
127,PINSIR,ROCK_SMASH_FAST,SUPER_POWER
127,PINSIR,BUG_BITE_FAST,VICE_GRIP
127,PINSIR,BUG_BITE_FAST,X_SCISSOR
127,PINSIR,BUG_BITE_FAST,CLOSE_COMBAT
127,PINSIR,BUG_BITE_FAST,SUPER_POWER
127,PINSIR,FURY_CUTTER_FAST,VICE_GRIP
127,PINSIR,FURY_CUTTER_FAST,X_SCISSOR
127,PINSIR,FURY_CUTTER_FAST,CLOSE_COMBAT
127,PINSIR,FURY_CUTTER_FAST,SUPER_POWER
128,TAUROS,TACKLE_FAST,HORN_ATTACK
128,TAUROS,TACKLE_FAST,IRON_HEAD
128,TAUROS,TACKLE_FAST,EARTHQUAKE
128,TAUROS,ZEN_HEADBUTT_FAST,HORN_ATTACK
128,TAUROS,ZEN_HEADBUTT_FAST,IRON_HEAD
128,TAUROS,ZEN_HEADBUTT_FAST,EARTHQUAKE
129,MAGIKARP,SPLASH_FAST,STRUGGLE
130,GYARADOS,BITE_FAST,HYDRO_PUMP
130,GYARADOS,BITE_FAST,CRUNCH
130,GYARADOS,BITE_FAST,OUTRAGE
130,GYARADOS,BITE_FAST,TWISTER
